owner_kind,owner_key,tier,type,title,url,published,quote,confidence
edge,deepseek__nvidia__threatens,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"such as Alibaba Group, Alphabet Inc., Amazon, Inc., or Amazon, Baidu, Inc., Huawei, and",
edge,mistral__nvidia__customer_of,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
edge,mistral__nvidia__customer_of,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,sales to one direct customer represented 22% of total revenue,
edge,openai__microsoft__strategic_partner,2,sec_filing,Microsoft 10-K FY2026,https://www.sec.gov/Archives/edgar/data/789019/000119312526323660/msft-20260630.htm,2026-07-29,Microsoft is a major investor in OpenAI and will continue to receive revenue-sharing,
edge,openai__microsoft__strategic_partner,2,sec_filing,Microsoft 10-K FY2026,https://www.sec.gov/Archives/edgar/data/789019/000119312526323660/msft-20260630.htm,2026-07-29,"We hold rights to OpenAI’s intellectual property, including models and infrastructure,",
edge,openai__microsoft__enables,2,sec_filing,Microsoft 10-K FY2026,https://www.sec.gov/Archives/edgar/data/789019/000119312526323660/msft-20260630.htm,2026-07-29,"We hold rights to OpenAI’s intellectual property, including models and infrastructure,",
edge,openai__microsoft__enables,2,sec_filing,Microsoft 10-K FY2026,https://www.sec.gov/Archives/edgar/data/789019/000119312526323660/msft-20260630.htm,2026-07-29,Microsoft is a major investor in OpenAI and will continue to receive revenue-sharing,
edge,openai__oracle__customer_of,2,partner_pr,Stargate: 4.5 GW с Oracle,https://openai.com/index/stargate-advances-with-partnership-with-oracle/,2025-07-22,Oracle and OpenAI have entered an agreement to develop 4.5 gigawatts of additional,
edge,anthropic__amazon__strategic_partner,2,sec_filing,Amazon 10-K 2025,https://www.sec.gov/Archives/edgar/data/1018724/000101872426000004/amzn-20251231.htm,2026-02-06,"investments in convertible notes from Anthropic, PBC (“Anthropic”), including $2.7 billion we",
edge,anthropic__amazon__strategic_partner,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
edge,databricks__nvidia__proves_roi,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
edge,databricks__nvidia__proves_roi,2,product_doc,Hugging Face Transformers README,https://raw.githubusercontent.com/huggingface/transformers/main/README.md,2026-08-01,"is the pivot across frameworks: if a model definition is supported, it will",
edge,servicenow__nvidia__proves_roi,2,sec_filing,ServiceNow 10-K 2025,https://www.sec.gov/Archives/edgar/data/1373715/000137371526000007/now-20251231.htm,2026-01-28,"including relationships with AWS, Google, Microsoft, and NVIDIA, among others.",
edge,servicenow__nvidia__proves_roi,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
edge,servicenow__microsoft__strategic_partner,2,sec_filing,ServiceNow 10-K 2025,https://www.sec.gov/Archives/edgar/data/1373715/000137371526000007/now-20251231.htm,2026-01-28,"including relationships with AWS, Google, Microsoft, and NVIDIA, among others.",
edge,salesforce__nvidia__proves_roi,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
edge,salesforce__nvidia__proves_roi,2,sec_filing,ServiceNow 10-K 2025,https://www.sec.gov/Archives/edgar/data/1373715/000137371526000007/now-20251231.htm,2026-01-28,"including relationships with AWS, Google, Microsoft, and NVIDIA, among others.",
edge,snowflake__nvidia__proves_roi,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
edge,snowflake__nvidia__proves_roi,2,sec_filing,ServiceNow 10-K 2025,https://www.sec.gov/Archives/edgar/data/1373715/000137371526000007/now-20251231.htm,2026-01-28,"including relationships with AWS, Google, Microsoft, and NVIDIA, among others.",
edge,recursion__nvidia__proves_use_case,2,sec_filing,Recursion 10-K 2025,https://www.sec.gov/Archives/edgar/data/1601830/000160183026000039/rxrx-20251231.htm,2026-02-25,"one of the largest supercomputers in biopharma, built in collaboration with NVIDIA.",
edge,recursion__nvidia__proves_use_case,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
edge,siemens__nvidia__proves_use_case,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
edge,siemens__nvidia__proves_use_case,2,sec_filing,ServiceNow 10-K 2025,https://www.sec.gov/Archives/edgar/data/1373715/000137371526000007/now-20251231.htm,2026-01-28,"including relationships with AWS, Google, Microsoft, and NVIDIA, among others.",
edge,schrodinger__nvidia__proves_use_case,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
edge,schrodinger__nvidia__proves_use_case,2,sec_filing,Recursion 10-K 2025,https://www.sec.gov/Archives/edgar/data/1601830/000160183026000039/rxrx-20251231.htm,2026-02-25,"one of the largest supercomputers in biopharma, built in collaboration with NVIDIA.",
edge,databricks__huggingface__standardizes_on,2,product_doc,Hugging Face Transformers README,https://raw.githubusercontent.com/huggingface/transformers/main/README.md,2026-08-01,"is the pivot across frameworks: if a model definition is supported, it will",
edge,databricks__huggingface__standardizes_on,2,product_doc,vLLM README,https://raw.githubusercontent.com/vllm-project/vllm/main/README.md,2026-08-01,"Support for NVIDIA GPUs, AMD GPUs, Intel GPUs, and x86/ARM/PowerPC CPUs.",
edge,openai__huggingface__competes_with,2,product_doc,Hugging Face Transformers README,https://raw.githubusercontent.com/huggingface/transformers/main/README.md,2026-08-01,"is the pivot across frameworks: if a model definition is supported, it will",
edge,openai__huggingface__competes_with,2,product_doc,vLLM README,https://raw.githubusercontent.com/vllm-project/vllm/main/README.md,2026-08-01,"Support for NVIDIA GPUs, AMD GPUs, Intel GPUs, and x86/ARM/PowerPC CPUs.",
edge,meta__huggingface__enables,2,product_doc,Hugging Face Transformers README,https://raw.githubusercontent.com/huggingface/transformers/main/README.md,2026-08-01,"is the pivot across frameworks: if a model definition is supported, it will",
edge,meta__huggingface__enables,2,product_doc,PyTorch README,https://raw.githubusercontent.com/pytorch/pytorch/main/README.md,2026-08-01,Tensor computation (like NumPy) with strong GPU acceleration,
edge,openai__vllm__enables,2,product_doc,vLLM README,https://raw.githubusercontent.com/vllm-project/vllm/main/README.md,2026-08-01,vLLM is a fast and easy-to-use library for LLM inference and serving.,
edge,openai__vllm__enables,2,product_doc,vLLM README,https://raw.githubusercontent.com/vllm-project/vllm/main/README.md,2026-08-01,"Support for NVIDIA GPUs, AMD GPUs, Intel GPUs, and x86/ARM/PowerPC CPUs.",
edge,deepseek__huggingface__enables,2,product_doc,Hugging Face Transformers README,https://raw.githubusercontent.com/huggingface/transformers/main/README.md,2026-08-01,"is the pivot across frameworks: if a model definition is supported, it will",
edge,deepseek__huggingface__enables,2,product_doc,vLLM README,https://raw.githubusercontent.com/vllm-project/vllm/main/README.md,2026-08-01,"Support for NVIDIA GPUs, AMD GPUs, Intel GPUs, and x86/ARM/PowerPC CPUs.",
entity,openai,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"the U.S. government, or USG, announced export restrictions and export licensing requirements targeting",
entity,anthropic,2,sec_filing,Amazon 10-K 2025,https://www.sec.gov/Archives/edgar/data/1018724/000101872426000004/amzn-20251231.htm,2026-02-06,"investments in convertible notes from Anthropic, PBC (“Anthropic”), including $2.7 billion we",
entity,meta,2,sec_filing,Arista Networks 10-K 2025,https://www.sec.gov/Archives/edgar/data/1596532/000159653226000013/anet-20251231.htm,2026-02-13,Two of our customers accounted for more than 10% of our sales,
entity,xai,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
entity,mistral,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
entity,deepseek,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"the U.S. government, or USG, announced export restrictions and export licensing requirements targeting",
entity,google-deepmind,2,sec_filing,Alphabet 10-K 2025,https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm,2026-02-04,"our own custom-built Tensor Processing Units (TPUs), such as Ironwood, our seventh-generation TPU.",
entity,databricks,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
entity,servicenow,2,sec_filing,ServiceNow 10-K 2025,https://www.sec.gov/Archives/edgar/data/1373715/000137371526000007/now-20251231.htm,2026-01-28,"including relationships with AWS, Google, Microsoft, and NVIDIA, among others.",
entity,salesforce,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
entity,snowflake,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
entity,recursion,2,sec_filing,Recursion 10-K 2025,https://www.sec.gov/Archives/edgar/data/1601830/000160183026000039/rxrx-20251231.htm,2026-02-25,"one of the largest supercomputers in biopharma, built in collaboration with NVIDIA.",
entity,siemens,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
entity,schrodinger,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
