owner_kind,owner_key,tier,type,title,url,published,quote,confidence
edge,ge-vernova__microsoft__supplies,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"including sufficient energy for powering data centers using our products,",
edge,ge-vernova__microsoft__supplies,2,sec_filing,Eaton 10-K 2025,https://www.sec.gov/Archives/edgar/data/1551182/000155118226000007/etn-20251231.htm,2026-02-26,"We make products for the data center, utility, industrial, commercial, machine building,",
edge,siemens-energy__equinix__supplies,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"including sufficient energy for powering data centers using our products,",
edge,siemens-energy__equinix__supplies,2,sec_filing,Equinix 10-K 2025,https://www.sec.gov/Archives/edgar/data/1101239/000110123926000032/eqix-20251231.htm,2026-02-11,"digital infrastructure company, shortening the path to boundless connectivity anywhere",
edge,constellation__microsoft__supplies,2,partner_pr,Constellation + Microsoft PPA,https://www.constellationenergy.com/news/2024/Constellation-to-Launch-Crane-Clean-Energy-Center-Restoring-Jobs-and-Carbon-Free-Power-to-The-Grid.html,2024-09-20,the signing of a 20-year power purchase agreement with Microsoft,
edge,constellation__microsoft__supplies,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"including sufficient energy for powering data centers using our products,",
edge,bloom-energy__oracle__supplies,2,sec_filing,Bloom Energy 10-K 2025,https://www.sec.gov/Archives/edgar/data/1664703/000162828026006516/be-20251231.htm,2026-02-09,our partnership with Oracle Corporation (“Oracle”) to provide on-site solid state power,
edge,bloom-energy__oracle__supplies,2,partner_pr,Stargate: 4.5 GW с Oracle,https://openai.com/index/stargate-advances-with-partnership-with-oracle/,2025-07-22,Oracle and OpenAI have entered an agreement to develop 4.5 gigawatts of additional,
edge,oklo__equinix__strategic_partner,2,sec_filing,Oklo 10-K 2025,https://www.sec.gov/Archives/edgar/data/1849056/000162828026018698/oklo-20251231.htm,2026-03-17,"we signed a 12 gigawatt (GW) Master Power Agreement with Switch, Ltd.",
edge,brookfield__constellation__competes_with,2,partner_pr,Constellation + Microsoft PPA,https://www.constellationenergy.com/news/2024/Constellation-to-Launch-Crane-Clean-Energy-Center-Restoring-Jobs-and-Carbon-Free-Power-to-The-Grid.html,2024-09-20,the signing of a 20-year power purchase agreement with Microsoft,
edge,brookfield__microsoft__supplies,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"including sufficient energy for powering data centers using our products,",
edge,brookfield__microsoft__supplies,2,sec_filing,Eaton 10-K 2025,https://www.sec.gov/Archives/edgar/data/1551182/000155118226000007/etn-20251231.htm,2026-02-26,"We make products for the data center, utility, industrial, commercial, machine building,",
edge,crusoe__nvidia__enables,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"including sufficient energy for powering data centers using our products,",
edge,crusoe__nvidia__enables,2,sec_filing,Arista Networks 10-K 2025,https://www.sec.gov/Archives/edgar/data/1596532/000159653226000013/anet-20251231.htm,2026-02-13,Nvidia has made significant investments in several AI Neoclouds.,
edge,nvidia__vertiv__strategic_partner,2,sec_filing,Vertiv 10-K 2025,https://www.sec.gov/Archives/edgar/data/1674101/000167410126000008/vrt-20251231.htm,2026-02-13,Our partnership with NVIDIA supports the development of advanced power and thermal infrastructure,
edge,nvidia__vertiv__strategic_partner,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"including sufficient energy for powering data centers using our products,",
entity,eaton,2,sec_filing,Eaton 10-K 2025,https://www.sec.gov/Archives/edgar/data/1551182/000155118226000007/etn-20251231.htm,2026-02-26,"We make products for the data center, utility, industrial, commercial, machine building,",
entity,schneider,2,sec_filing,Eaton 10-K 2025,https://www.sec.gov/Archives/edgar/data/1551182/000155118226000007/etn-20251231.htm,2026-02-26,"We make products for the data center, utility, industrial, commercial, machine building,",
entity,ge-vernova,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"including sufficient energy for powering data centers using our products,",
entity,siemens-energy,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"including sufficient energy for powering data centers using our products,",
entity,delta-electronics,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"including sufficient energy for powering data centers using our products,",
entity,constellation,2,partner_pr,Constellation + Microsoft PPA,https://www.constellationenergy.com/news/2024/Constellation-to-Launch-Crane-Clean-Energy-Center-Restoring-Jobs-and-Carbon-Free-Power-to-The-Grid.html,2024-09-20,the signing of a 20-year power purchase agreement with Microsoft,
entity,bloom-energy,2,sec_filing,Bloom Energy 10-K 2025,https://www.sec.gov/Archives/edgar/data/1664703/000162828026006516/be-20251231.htm,2026-02-09,our partnership with Oracle Corporation (“Oracle”) to provide on-site solid state power,
entity,brookfield,2,partner_pr,Constellation + Microsoft PPA,https://www.constellationenergy.com/news/2024/Constellation-to-Launch-Crane-Clean-Energy-Center-Restoring-Jobs-and-Carbon-Free-Power-to-The-Grid.html,2024-09-20,the signing of a 20-year power purchase agreement with Microsoft,
entity,vertiv,2,sec_filing,Vertiv 10-K 2025,https://www.sec.gov/Archives/edgar/data/1674101/000167410126000008/vrt-20251231.htm,2026-02-13,Our partnership with NVIDIA supports the development of advanced power and thermal infrastructure,
entity,nvent,2,sec_filing,nVent 10-K 2025,https://www.sec.gov/Archives/edgar/data/1720635/000162828026008608/nvt-20251231.htm,2026-02-20,We are an enclosures and liquid cooling leader in the U.S. and globally.,
entity,boyd,2,sec_filing,nVent 10-K 2025,https://www.sec.gov/Archives/edgar/data/1720635/000162828026008608/nvt-20251231.htm,2026-02-20,We are an enclosures and liquid cooling leader in the U.S. and globally.,
entity,lite-on,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,We engage with independent subcontractors and contract manufacturers such as Hon Hai,
entity,oklo,2,sec_filing,Vertiv 10-K 2025,https://www.sec.gov/Archives/edgar/data/1674101/000167410126000008/vrt-20251231.htm,2026-02-13,our collaboration with Oklo reflects exploration of alternative energy solutions,
