owner_kind,owner_key,tier,type,title,url,published,quote,confidence
edge,supermicro__nvidia__optimizes_for,2,sec_filing,Supermicro 10-K FY2025,https://www.sec.gov/Archives/edgar/data/1375365/000137536525000027/smci-20250630.htm,2025-08-28,"We work closely with NVIDIA, Intel and AMD, among others, to develop products",
edge,supermicro__nvidia__optimizes_for,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
edge,nvidia__dell__supplies,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
edge,nvidia__dell__supplies,2,sec_filing,Supermicro 10-K FY2025,https://www.sec.gov/Archives/edgar/data/1375365/000137536525000027/smci-20250630.htm,2025-08-28,"We work closely with NVIDIA, Intel and AMD, among others, to develop products",
edge,nvidia__hpe__supplies,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
edge,nvidia__hpe__supplies,2,sec_filing,Supermicro 10-K FY2025,https://www.sec.gov/Archives/edgar/data/1375365/000137536525000027/smci-20250630.htm,2025-08-28,"We work closely with NVIDIA, Intel and AMD, among others, to develop products",
edge,dell__nvidia__delivers_to,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
edge,dell__nvidia__delivers_to,2,sec_filing,Supermicro 10-K FY2025,https://www.sec.gov/Archives/edgar/data/1375365/000137536525000027/smci-20250630.htm,2025-08-28,"We work closely with NVIDIA, Intel and AMD, among others, to develop products",
edge,tsmc__broadcom__manufactures,2,sec_filing,Broadcom 10-K FY2025,https://www.sec.gov/Archives/edgar/data/1730168/000173016825000121/avgo-20251102.htm,2025-12-18,"The majority of our front-end wafer manufacturing operations is outsourced to external foundries,",
edge,tsmc__broadcom__manufactures,2,sec_filing,Broadcom 10-K FY2025,https://www.sec.gov/Archives/edgar/data/1730168/000173016825000121/avgo-20251102.htm,2025-12-18,"including TSMC, Advanced Semiconductor Engineering, Inc., Foxconn Technology Group, Amkor Technology, Inc. and",
edge,ase__broadcom__packages,2,sec_filing,Broadcom 10-K FY2025,https://www.sec.gov/Archives/edgar/data/1730168/000173016825000121/avgo-20251102.htm,2025-12-18,"including TSMC, Advanced Semiconductor Engineering, Inc., Foxconn Technology Group, Amkor Technology, Inc. and",
edge,ase__broadcom__packages,2,sec_filing,Broadcom 10-K FY2025,https://www.sec.gov/Archives/edgar/data/1730168/000173016825000121/avgo-20251102.htm,2025-12-18,"The majority of our front-end wafer manufacturing operations is outsourced to external foundries,",
edge,amkor__broadcom__packages,2,sec_filing,Broadcom 10-K FY2025,https://www.sec.gov/Archives/edgar/data/1730168/000173016825000121/avgo-20251102.htm,2025-12-18,"including TSMC, Advanced Semiconductor Engineering, Inc., Foxconn Technology Group, Amkor Technology, Inc. and",
edge,amkor__broadcom__packages,2,sec_filing,Broadcom 10-K FY2025,https://www.sec.gov/Archives/edgar/data/1730168/000173016825000121/avgo-20251102.htm,2025-12-18,"The majority of our front-end wafer manufacturing operations is outsourced to external foundries,",
edge,foxconn__broadcom__integrates,2,sec_filing,Broadcom 10-K FY2025,https://www.sec.gov/Archives/edgar/data/1730168/000173016825000121/avgo-20251102.htm,2025-12-18,"including TSMC, Advanced Semiconductor Engineering, Inc., Foxconn Technology Group, Amkor Technology, Inc. and",
edge,foxconn__broadcom__integrates,2,sec_filing,Broadcom 10-K FY2025,https://www.sec.gov/Archives/edgar/data/1730168/000173016825000121/avgo-20251102.htm,2025-12-18,"The majority of our front-end wafer manufacturing operations is outsourced to external foundries,",
edge,broadcom__nvidia__threatens,2,sec_filing,Broadcom 10-K FY2025,https://www.sec.gov/Archives/edgar/data/1730168/000173016825000121/avgo-20251102.htm,2025-12-18,"one customer accounted for 32 %, 28 % and 21 % of our net",
edge,broadcom__nvidia__threatens,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"such as Alibaba Group, Alphabet Inc., Amazon, Inc., or Amazon, Baidu, Inc., Huawei, and",
edge,broadcom__nvidia__threatens,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,we introduced NVIDIA NVLink Fusion to enable hyperscalers and custom ASIC designers,
edge,broadcom__google__co_designs,2,sec_filing,Broadcom 10-K FY2025,https://www.sec.gov/Archives/edgar/data/1730168/000173016825000121/avgo-20251102.htm,2025-12-18,"one customer accounted for 32 %, 28 % and 21 % of our net",
edge,broadcom__google__co_designs,2,sec_filing,Alphabet 10-K 2025,https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm,2026-02-04,"our own custom-built Tensor Processing Units (TPUs), such as Ironwood, our seventh-generation TPU.",
edge,broadcom__google__co_designs,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"such as Alibaba Group, Alphabet Inc., Amazon, Inc., or Amazon, Baidu, Inc., Huawei, and",
edge,marvell__nvidia__threatens,2,sec_filing,Marvell 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1835632/000183563226000011/mrvl-20260131.htm,2026-03-11,"Data Center and Communications markets, in a timely and effective manner,",
edge,marvell__nvidia__threatens,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"such as Alibaba Group, Alphabet Inc., Amazon, Inc., or Amazon, Baidu, Inc., Huawei, and",
edge,arista__nvidia__competes_with,2,sec_filing,Arista Networks 10-K 2025,https://www.sec.gov/Archives/edgar/data/1596532/000159653226000013/anet-20251231.htm,2026-02-13,Both IB and NVLink are often sold as part of a vertical solution,
edge,arista__nvidia__competes_with,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"Our networking offerings include NVLink interconnects and switches, end-to-end platforms for InfiniBand and",
edge,arista__microsoft__supplies,2,sec_filing,Arista Networks 10-K 2025,https://www.sec.gov/Archives/edgar/data/1596532/000159653226000013/anet-20251231.htm,2026-02-13,Two of our customers accounted for more than 10% of our sales,
edge,arista__microsoft__supplies,2,sec_filing,Arista Networks 10-K 2025,https://www.sec.gov/Archives/edgar/data/1596532/000159653226000013/anet-20251231.htm,2026-02-13,Both IB and NVLink are often sold as part of a vertical solution,
edge,arista__meta__supplies,2,sec_filing,Arista Networks 10-K 2025,https://www.sec.gov/Archives/edgar/data/1596532/000159653226000013/anet-20251231.htm,2026-02-13,Two of our customers accounted for more than 10% of our sales,
edge,arista__meta__supplies,2,sec_filing,Arista Networks 10-K 2025,https://www.sec.gov/Archives/edgar/data/1596532/000159653226000013/anet-20251231.htm,2026-02-13,Both IB and NVLink are often sold as part of a vertical solution,
edge,astera-labs__nvidia__optimizes_for,2,sec_filing,Astera Labs 10-K 2025,https://www.sec.gov/Archives/edgar/data/1736297/000173629726000010/alab-20251231.htm,2026-02-20,We use a fabless manufacturing model and partner with TSMC to fabricate all,
edge,astera-labs__nvidia__optimizes_for,2,sec_filing,Astera Labs 10-K 2025,https://www.sec.gov/Archives/edgar/data/1736297/000173629726000010/alab-20251231.htm,2026-02-20,"We use Advanced Semiconductor Engineering and Amkor Technologies to assemble, package, and test",
edge,tsmc__astera-labs__manufactures,2,sec_filing,Astera Labs 10-K 2025,https://www.sec.gov/Archives/edgar/data/1736297/000173629726000010/alab-20251231.htm,2026-02-20,We use a fabless manufacturing model and partner with TSMC to fabricate all,
edge,ase__astera-labs__packages,2,sec_filing,Astera Labs 10-K 2025,https://www.sec.gov/Archives/edgar/data/1736297/000173629726000010/alab-20251231.htm,2026-02-20,"We use Advanced Semiconductor Engineering and Amkor Technologies to assemble, package, and test",
edge,ase__astera-labs__packages,2,sec_filing,Astera Labs 10-K 2025,https://www.sec.gov/Archives/edgar/data/1736297/000173629726000010/alab-20251231.htm,2026-02-20,We use a fabless manufacturing model and partner with TSMC to fabricate all,
edge,amkor__astera-labs__packages,2,sec_filing,Astera Labs 10-K 2025,https://www.sec.gov/Archives/edgar/data/1736297/000173629726000010/alab-20251231.htm,2026-02-20,"We use Advanced Semiconductor Engineering and Amkor Technologies to assemble, package, and test",
edge,amkor__astera-labs__packages,2,sec_filing,Astera Labs 10-K 2025,https://www.sec.gov/Archives/edgar/data/1736297/000173629726000010/alab-20251231.htm,2026-02-20,We use a fabless manufacturing model and partner with TSMC to fabricate all,
edge,tsmc__credo__manufactures,2,sec_filing,Credo 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1807794/000162828026043303/crdo-20260502.htm,2026-06-15,we exclusively used Taiwan Semiconductor Manufacturing Company Limited (TSMC) for semiconductor wafer production.,
edge,amkor__credo__packages,2,sec_filing,Credo 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1807794/000162828026043303/crdo-20260502.htm,2026-06-15,"including Amkor Technology Inc. (Amkor) and Advanced Semiconductor Engineering, Inc. (ASE) for packaging",
edge,amkor__credo__packages,2,sec_filing,Credo 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1807794/000162828026043303/crdo-20260502.htm,2026-06-15,we exclusively used Taiwan Semiconductor Manufacturing Company Limited (TSMC) for semiconductor wafer production.,
edge,ase__credo__packages,2,sec_filing,Credo 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1807794/000162828026043303/crdo-20260502.htm,2026-06-15,"including Amkor Technology Inc. (Amkor) and Advanced Semiconductor Engineering, Inc. (ASE) for packaging",
edge,ase__credo__packages,2,sec_filing,Credo 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1807794/000162828026043303/crdo-20260502.htm,2026-06-15,we exclusively used Taiwan Semiconductor Manufacturing Company Limited (TSMC) for semiconductor wafer production.,
edge,credo__nvidia__optimizes_for,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"Our networking offerings include NVLink interconnects and switches, end-to-end platforms for InfiniBand and",
edge,credo__nvidia__optimizes_for,2,sec_filing,Credo 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1807794/000162828026043303/crdo-20260502.htm,2026-06-15,"including Amkor Technology Inc. (Amkor) and Advanced Semiconductor Engineering, Inc. (ASE) for packaging",
edge,coherent__nvidia__supplies,2,sec_filing,Coherent 10-K FY2026,https://www.sec.gov/Archives/edgar/data/820318/000082031826000020/iivi-20260630.htm,2026-08-14,Coherent is a leading supplier of optical transceivers for AI datacenter and networking,
edge,coherent__nvidia__supplies,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"Our networking offerings include NVLink interconnects and switches, end-to-end platforms for InfiniBand and",
edge,fabrinet__coherent__integrates,2,sec_filing,Fabrinet 10-K FY2025,https://www.sec.gov/Archives/edgar/data/1408710/000140871025000039/fn-20250627.htm,2025-08-19,"NVIDIA Corporation and Cisco Systems, Inc. contributed 27.6% and 18.2%, respectively, of our revenues.",
edge,fabrinet__coherent__integrates,2,sec_filing,Coherent 10-K FY2026,https://www.sec.gov/Archives/edgar/data/820318/000082031826000020/iivi-20260630.htm,2026-08-14,Coherent is a leading supplier of optical transceivers for AI datacenter and networking,
edge,fabrinet__cisco__integrates,2,sec_filing,Fabrinet 10-K FY2025,https://www.sec.gov/Archives/edgar/data/1408710/000140871025000039/fn-20250627.htm,2025-08-19,"NVIDIA Corporation and Cisco Systems, Inc. contributed 27.6% and 18.2%, respectively, of our revenues.",
edge,fabrinet__cisco__integrates,2,sec_filing,Arista Networks 10-K 2025,https://www.sec.gov/Archives/edgar/data/1596532/000159653226000013/anet-20251231.htm,2026-02-13,Two of our customers accounted for more than 10% of our sales,
edge,cisco__arista__competes_with,2,sec_filing,Arista Networks 10-K 2025,https://www.sec.gov/Archives/edgar/data/1596532/000159653226000013/anet-20251231.htm,2026-02-13,Both IB and NVLink are often sold as part of a vertical solution,
edge,cisco__arista__competes_with,2,sec_filing,Arista Networks 10-K 2025,https://www.sec.gov/Archives/edgar/data/1596532/000159653226000013/anet-20251231.htm,2026-02-13,Two of our customers accounted for more than 10% of our sales,
edge,nvidia__microsoft__supplies,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
edge,microsoft__nvidia__customer_of,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
edge,microsoft__nvidia__customer_of,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,sales to one direct customer represented 22% of total revenue,
edge,amazon__nvidia__customer_of,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
edge,amazon__nvidia__customer_of,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,sales to one direct customer represented 22% of total revenue,
edge,google__nvidia__customer_of,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
edge,google__nvidia__customer_of,2,sec_filing,Alphabet 10-K 2025,https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm,2026-02-04,"our own custom-built Tensor Processing Units (TPUs), such as Ironwood, our seventh-generation TPU.",
edge,oracle__nvidia__customer_of,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
edge,oracle__nvidia__customer_of,2,partner_pr,Stargate: 4.5 GW с Oracle,https://openai.com/index/stargate-advances-with-partnership-with-oracle/,2025-07-22,Oracle and OpenAI have entered an agreement to develop 4.5 gigawatts of additional,
edge,oracle__nvidia__customer_of,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,sales to one direct customer represented 22% of total revenue,
edge,meta__nvidia__customer_of,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
edge,meta__nvidia__customer_of,2,sec_filing,Meta 10-K 2025,https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/meta-20251231.htm,2026-01-29,costs related to our data centers and technical infrastructure as well as other,
edge,google__nvidia__threatens,2,sec_filing,Alphabet 10-K 2025,https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm,2026-02-04,"our own custom-built Tensor Processing Units (TPUs), such as Ironwood, our seventh-generation TPU.",
edge,google__nvidia__threatens,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"such as Alibaba Group, Alphabet Inc., Amazon, Inc., or Amazon, Baidu, Inc., Huawei, and",
edge,amazon__nvidia__threatens,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"such as Alibaba Group, Alphabet Inc., Amazon, Inc., or Amazon, Baidu, Inc., Huawei, and",
edge,amazon__nvidia__threatens,2,sec_filing,Alphabet 10-K 2025,https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm,2026-02-04,"our own custom-built Tensor Processing Units (TPUs), such as Ironwood, our seventh-generation TPU.",
edge,microsoft__nvidia__threatens,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"such as Alibaba Group, Alphabet Inc., Amazon, Inc., or Amazon, Baidu, Inc., Huawei, and",
edge,microsoft__nvidia__threatens,2,sec_filing,Alphabet 10-K 2025,https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm,2026-02-04,"our own custom-built Tensor Processing Units (TPUs), such as Ironwood, our seventh-generation TPU.",
edge,nvidia__coreweave__supplies,2,sec_filing,CoreWeave 10-K 2025,https://www.sec.gov/Archives/edgar/data/1769628/000176962826000104/crwv-20251231.htm,2026-03-02,all of the GPUs used in our infrastructure today are NVIDIA GPUs.,
edge,coreweave__nvidia__customer_of,2,sec_filing,CoreWeave 10-K 2025,https://www.sec.gov/Archives/edgar/data/1769628/000176962826000104/crwv-20251231.htm,2026-03-02,all of the GPUs used in our infrastructure today are NVIDIA GPUs.,
edge,coreweave__nvidia__customer_of,2,sec_filing,Arista Networks 10-K 2025,https://www.sec.gov/Archives/edgar/data/1596532/000159653226000013/anet-20251231.htm,2026-02-13,Nvidia has made significant investments in several AI Neoclouds.,
edge,microsoft__coreweave__customer_of,2,sec_filing,CoreWeave 10-K 2025,https://www.sec.gov/Archives/edgar/data/1769628/000176962826000104/crwv-20251231.htm,2026-03-02,"approximately 67% of our revenue from our top customer, Microsoft,",
edge,microsoft__coreweave__customer_of,2,sec_filing,CoreWeave 10-K 2025,https://www.sec.gov/Archives/edgar/data/1769628/000176962826000104/crwv-20251231.htm,2026-03-02,all of the GPUs used in our infrastructure today are NVIDIA GPUs.,
edge,openai__coreweave__customer_of,2,sec_filing,CoreWeave 10-K 2025,https://www.sec.gov/Archives/edgar/data/1769628/000176962826000104/crwv-20251231.htm,2026-03-02,OpenAI has committed to pay us up to approximately $6.5 billion through May,
edge,openai__coreweave__customer_of,2,sec_filing,CoreWeave 10-K 2025,https://www.sec.gov/Archives/edgar/data/1769628/000176962826000104/crwv-20251231.htm,2026-03-02,all of the GPUs used in our infrastructure today are NVIDIA GPUs.,
edge,nvidia__nebius__supplies,2,sec_filing,Nebius 20-F 2025,https://www.sec.gov/Archives/edgar/data/1513845/000110465926052948/nbis-20251231x20f.htm,2026-04-30,We currently rely on Nvidia for the GPU chips we use,
edge,nvidia__nebius__supplies,2,sec_filing,Arista Networks 10-K 2025,https://www.sec.gov/Archives/edgar/data/1596532/000159653226000013/anet-20251231.htm,2026-02-13,Nvidia has made significant investments in several AI Neoclouds.,
edge,microsoft__nebius__customer_of,2,sec_filing,Nebius 20-F 2025,https://www.sec.gov/Archives/edgar/data/1513845/000110465926052948/nbis-20251231x20f.htm,2026-04-30,we are providing Microsoft access to dedicated GPU infrastructure capacity in clusters,
edge,microsoft__nebius__customer_of,2,sec_filing,Nebius 20-F 2025,https://www.sec.gov/Archives/edgar/data/1513845/000110465926052948/nbis-20251231x20f.htm,2026-04-30,We currently rely on Nvidia for the GPU chips we use,
edge,nvidia__lambda__supplies,2,sec_filing,Arista Networks 10-K 2025,https://www.sec.gov/Archives/edgar/data/1596532/000159653226000013/anet-20251231.htm,2026-02-13,Nvidia has made significant investments in several AI Neoclouds.,
edge,nvidia__lambda__supplies,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
edge,nvidia__crusoe__supplies,2,sec_filing,Arista Networks 10-K 2025,https://www.sec.gov/Archives/edgar/data/1596532/000159653226000013/anet-20251231.htm,2026-02-13,Nvidia has made significant investments in several AI Neoclouds.,
edge,nvidia__crusoe__supplies,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
edge,equinix__nvidia__enables,2,sec_filing,Equinix 10-K 2025,https://www.sec.gov/Archives/edgar/data/1101239/000110123926000032/eqix-20251231.htm,2026-02-11,"digital infrastructure company, shortening the path to boundless connectivity anywhere",
edge,equinix__nvidia__enables,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
edge,digital-realty__nvidia__enables,2,sec_filing,Digital Realty 10-K 2025,https://www.sec.gov/Archives/edgar/data/1297996/000110465926015365/dlr-20251231x10k.htm,2026-02-13,colocation and interconnection solutions for customers across a variety of industry verticals.,
edge,digital-realty__nvidia__enables,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
edge,equinix__microsoft__supplies,2,sec_filing,Equinix 10-K 2025,https://www.sec.gov/Archives/edgar/data/1101239/000110123926000032/eqix-20251231.htm,2026-02-11,"digital infrastructure company, shortening the path to boundless connectivity anywhere",
edge,equinix__microsoft__supplies,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
edge,digital-realty__oracle__supplies,2,sec_filing,Digital Realty 10-K 2025,https://www.sec.gov/Archives/edgar/data/1297996/000110465926015365/dlr-20251231x10k.htm,2026-02-13,colocation and interconnection solutions for customers across a variety of industry verticals.,
edge,digital-realty__oracle__supplies,2,partner_pr,Stargate: 4.5 GW с Oracle,https://openai.com/index/stargate-advances-with-partnership-with-oracle/,2025-07-22,Oracle and OpenAI have entered an agreement to develop 4.5 gigawatts of additional,
edge,nvidia__arista__competes_with,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"Our networking offerings include NVLink interconnects and switches, end-to-end platforms for InfiniBand and",
edge,nvidia__arista__competes_with,2,sec_filing,Arista Networks 10-K 2025,https://www.sec.gov/Archives/edgar/data/1596532/000159653226000013/anet-20251231.htm,2026-02-13,Both IB and NVLink are often sold as part of a vertical solution,
edge,nvidia__arista__competes_with,2,sec_filing,Arista Networks 10-K 2025,https://www.sec.gov/Archives/edgar/data/1596532/000159653226000013/anet-20251231.htm,2026-02-13,Nvidia has made significant investments in several AI Neoclouds.,
edge,nvidia__broadcom__competes_with,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,we introduced NVIDIA NVLink Fusion to enable hyperscalers and custom ASIC designers,
edge,nvidia__broadcom__competes_with,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"such as Alibaba Group, Alphabet Inc., Amazon, Inc., or Amazon, Baidu, Inc., Huawei, and",
entity,foxconn,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,We engage with independent subcontractors and contract manufacturers such as Hon Hai,
entity,wistron,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,We engage with independent subcontractors and contract manufacturers such as Hon Hai,
entity,quanta,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,We engage with independent subcontractors and contract manufacturers such as Hon Hai,
entity,supermicro,2,sec_filing,Supermicro 10-K FY2025,https://www.sec.gov/Archives/edgar/data/1375365/000137536525000027/smci-20250630.htm,2025-08-28,"We work closely with NVIDIA, Intel and AMD, among others, to develop products",
entity,dell,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
entity,hpe,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
entity,broadcom,2,sec_filing,Broadcom 10-K FY2025,https://www.sec.gov/Archives/edgar/data/1730168/000173016825000121/avgo-20251102.htm,2025-12-18,"The majority of our front-end wafer manufacturing operations is outsourced to external foundries,",
entity,arista,2,sec_filing,Arista Networks 10-K 2025,https://www.sec.gov/Archives/edgar/data/1596532/000159653226000013/anet-20251231.htm,2026-02-13,Both IB and NVLink are often sold as part of a vertical solution,
