owner_kind,owner_key,tier,type,title,url,published,quote,confidence
edge,lam-research__sk-hynix__supplies,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"We purchase memory from SK Hynix Inc., Micron Technology, Inc., and Samsung.",
edge,lam-research__micron__supplies,2,sec_filing,Lam Research 10-K FY2026,https://www.sec.gov/Archives/edgar/data/707549/000070754926000037/lrcx-20260628.htm,2026-08-07,"included Micron Technology, Inc., Samsung Electronics Company, Ltd., SK hynix Inc., and Taiwan",
edge,lam-research__micron__supplies,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"We purchase memory from SK Hynix Inc., Micron Technology, Inc., and Samsung.",
edge,lam-research__samsung__supplies,2,sec_filing,Lam Research 10-K FY2026,https://www.sec.gov/Archives/edgar/data/707549/000070754926000037/lrcx-20260628.htm,2026-08-07,"included Micron Technology, Inc., Samsung Electronics Company, Ltd., SK hynix Inc., and Taiwan",
edge,lam-research__samsung__supplies,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"We purchase memory from SK Hynix Inc., Micron Technology, Inc., and Samsung.",
edge,applied-materials__tsmc__supplies,2,sec_filing,Applied Materials 10-K FY2025,https://www.sec.gov/Archives/edgar/data/6951/000162828025056742/amat-20251026.htm,2025-12-12,"During fiscal 2025, two customers accounted for approximately 19% and 15%,",
edge,applied-materials__tsmc__supplies,2,sec_filing,TSMC 20-F 2025,https://www.sec.gov/Archives/edgar/data/1046179/000162828026025362/tsm-20251231.htm,2026-04-16,Some of the equipment is available from a limited number of,
edge,applied-materials__samsung__supplies,2,sec_filing,Applied Materials 10-K FY2025,https://www.sec.gov/Archives/edgar/data/6951/000162828025056742/amat-20251026.htm,2025-12-12,"During fiscal 2025, two customers accounted for approximately 19% and 15%,",
edge,kla__tsmc__supplies,2,sec_filing,KLA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/319201/000031920126000027/klac-20260630.htm,2026-08-06,process control and process-enabling solutions for the semiconductor and,
edge,kla__tsmc__supplies,2,sec_filing,TSMC 20-F 2025,https://www.sec.gov/Archives/edgar/data/1046179/000162828026025362/tsm-20251231.htm,2026-04-16,Some of the equipment is available from a limited number of,
edge,tokyo-electron__tsmc__supplies,2,sec_filing,TSMC 20-F 2025,https://www.sec.gov/Archives/edgar/data/1046179/000162828026025362/tsm-20251231.htm,2026-04-16,Some of the equipment is available from a limited number of,
edge,shin-etsu__tsmc__supplies,2,sec_filing,TSMC 20-F 2025,https://www.sec.gov/Archives/edgar/data/1046179/000162828026025362/tsm-20251231.htm,2026-04-16,Some of the equipment is available from a limited number of,
edge,shin-etsu__tsmc__supplies,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"We utilize foundries, such as Taiwan Semiconductor Manufacturing Company Limited, or TSMC,",
edge,synopsys__nvidia__enables,2,sec_filing,Synopsys 10-K FY2025,https://www.sec.gov/Archives/edgar/data/883241/000088324125000028/snps-20251031.htm,2025-12-22,We work closely with major foundries to ensure that our,
edge,synopsys__nvidia__enables,2,sec_filing,Synopsys 10-K FY2025,https://www.sec.gov/Archives/edgar/data/883241/000088324125000028/snps-20251031.htm,2025-12-22,"we entered into a securities purchase agreement for a private placement with NVIDIA Corporation,",
edge,cadence__nvidia__enables,2,sec_filing,Cadence 10-K 2025,https://www.sec.gov/Archives/edgar/data/813672/000081367226000016/cdns-20251231.htm,2026-02-19,"a specialized, AI-accelerated platform co-developed with NVIDIA to dramatically speed up complex simulations in",
edge,cadence__nvidia__enables,2,sec_filing,Synopsys 10-K FY2025,https://www.sec.gov/Archives/edgar/data/883241/000088324125000028/snps-20251031.htm,2025-12-22,We work closely with major foundries to ensure that our,
edge,nvidia__cadence__co_designs,2,sec_filing,Cadence 10-K 2025,https://www.sec.gov/Archives/edgar/data/813672/000081367226000016/cdns-20251231.htm,2026-02-19,"a specialized, AI-accelerated platform co-developed with NVIDIA to dramatically speed up complex simulations in",
edge,nvidia__cadence__co_designs,2,sec_filing,Synopsys 10-K FY2025,https://www.sec.gov/Archives/edgar/data/883241/000088324125000028/snps-20251031.htm,2025-12-22,"we entered into a securities purchase agreement for a private placement with NVIDIA Corporation,",
edge,synopsys__tsmc__optimizes_for,2,sec_filing,Synopsys 10-K FY2025,https://www.sec.gov/Archives/edgar/data/883241/000088324125000028/snps-20251031.htm,2025-12-22,We work closely with major foundries to ensure that our,
edge,synopsys__tsmc__optimizes_for,2,sec_filing,Synopsys 10-K FY2025,https://www.sec.gov/Archives/edgar/data/883241/000088324125000028/snps-20251031.htm,2025-12-22,"we entered into a securities purchase agreement for a private placement with NVIDIA Corporation,",
edge,arm__nvidia__supplies,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,suppliers of Arm-based CPUs and companies that incorporate hardware and software for CPUs,
edge,arm__nvidia__supplies,2,sec_filing,Arm 20-F FY2026,https://www.sec.gov/Archives/edgar/data/1973239/000197323926000097/arm-20260331.htm,2026-05-26,we receive a per-unit royalty on substantially all chips shipped.,
edge,arm__tsmc__standardizes_on,2,sec_filing,Arm 20-F FY2026,https://www.sec.gov/Archives/edgar/data/1973239/000197323926000097/arm-20260331.htm,2026-05-26,more than 350 billion Arm-based chips were reported as shipped cumulatively.,
edge,arm__tsmc__standardizes_on,2,sec_filing,Arm 20-F FY2026,https://www.sec.gov/Archives/edgar/data/1973239/000197323926000097/arm-20260331.htm,2026-05-26,we receive a per-unit royalty on substantially all chips shipped.,
edge,sk-hynix__nvidia__supplies,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"We purchase memory from SK Hynix Inc., Micron Technology, Inc., and Samsung.",
edge,sk-hynix__nvidia__supplies,2,partner_pr,SK Group и NVIDIA,https://news.skhynix.com/en/skhynix-nvidia-partnership-2026/,2026-06-01,SK Group and NVIDIA today announced plans for a $500 billion plus comprehensive,
edge,micron__nvidia__supplies,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"We purchase memory from SK Hynix Inc., Micron Technology, Inc., and Samsung.",
edge,micron__nvidia__supplies,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"We utilize foundries, such as Taiwan Semiconductor Manufacturing Company Limited, or TSMC,",
edge,samsung__nvidia__supplies,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"We purchase memory from SK Hynix Inc., Micron Technology, Inc., and Samsung.",
edge,samsung__nvidia__supplies,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"We utilize foundries, such as Taiwan Semiconductor Manufacturing Company Limited, or TSMC,",
edge,nvidia__samsung__diversifies_supply,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"We utilize foundries, such as Taiwan Semiconductor Manufacturing Company Limited, or TSMC,",
edge,nvidia__samsung__diversifies_supply,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"We purchase memory from SK Hynix Inc., Micron Technology, Inc., and Samsung.",
edge,nvidia__micron__diversifies_supply,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"We purchase memory from SK Hynix Inc., Micron Technology, Inc., and Samsung.",
edge,nvidia__micron__diversifies_supply,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"We utilize foundries, such as Taiwan Semiconductor Manufacturing Company Limited, or TSMC,",
edge,ase__nvidia__packages,2,sec_filing,Broadcom 10-K FY2025,https://www.sec.gov/Archives/edgar/data/1730168/000173016825000121/avgo-20251102.htm,2025-12-18,"including TSMC, Advanced Semiconductor Engineering, Inc., Foxconn Technology Group, Amkor Technology, Inc. and",
edge,ase__nvidia__packages,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,We utilize CoWoS technology for semiconductor packaging.,
edge,amkor__nvidia__packages,2,sec_filing,Broadcom 10-K FY2025,https://www.sec.gov/Archives/edgar/data/1730168/000173016825000121/avgo-20251102.htm,2025-12-18,"including TSMC, Advanced Semiconductor Engineering, Inc., Foxconn Technology Group, Amkor Technology, Inc. and",
edge,amkor__nvidia__packages,2,sec_filing,Amkor 10-K 2025,https://www.sec.gov/Archives/edgar/data/1047127/000104712726000014/amkr-20251231.htm,2026-02-20,"one customer accounted for 29.8 %, 30.8 % and 27.7 % of total net",
edge,amkor__nvidia__packages,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,We utilize CoWoS technology for semiconductor packaging.,
edge,intel__nvidia__diversifies_supply,2,sec_filing,Intel 10-K 2025,https://www.sec.gov/Archives/edgar/data/50863/000005086326000011/intc-20251227.htm,2026-01-29,Intel Foundry,
edge,intel__nvidia__diversifies_supply,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"We utilize foundries, such as Taiwan Semiconductor Manufacturing Company Limited, or TSMC,",
edge,intel__tsmc__competes_with,2,sec_filing,Intel 10-K 2025,https://www.sec.gov/Archives/edgar/data/50863/000005086326000011/intc-20251227.htm,2026-01-29,Intel Foundry,
edge,intel__tsmc__competes_with,2,sec_filing,TSMC 20-F 2025,https://www.sec.gov/Archives/edgar/data/1046179/000162828026025362/tsm-20251231.htm,2026-04-16,"Our largest customer in 2023 , 2024 and 2025 accounted for",
edge,samsung__tsmc__competes_with,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"We utilize foundries, such as Taiwan Semiconductor Manufacturing Company Limited, or TSMC,",
edge,samsung__tsmc__competes_with,2,sec_filing,TSMC 20-F 2025,https://www.sec.gov/Archives/edgar/data/1046179/000162828026025362/tsm-20251231.htm,2026-04-16,"Our largest customer in 2023 , 2024 and 2025 accounted for",
edge,micron__sk-hynix__competes_with,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"We purchase memory from SK Hynix Inc., Micron Technology, Inc., and Samsung.",
edge,micron__sk-hynix__competes_with,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"We utilize foundries, such as Taiwan Semiconductor Manufacturing Company Limited, or TSMC,",
edge,kioxia__nvidia__supplies,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"We purchase memory from SK Hynix Inc., Micron Technology, Inc., and Samsung.",
edge,sandisk__nvidia__supplies,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"We purchase memory from SK Hynix Inc., Micron Technology, Inc., and Samsung.",
edge,siemens-eda__nvidia__enables,2,sec_filing,Synopsys 10-K FY2025,https://www.sec.gov/Archives/edgar/data/883241/000088324125000028/snps-20251031.htm,2025-12-22,We work closely with major foundries to ensure that our,
edge,siemens-eda__nvidia__enables,2,sec_filing,Synopsys 10-K FY2025,https://www.sec.gov/Archives/edgar/data/883241/000088324125000028/snps-20251031.htm,2025-12-22,"we entered into a securities purchase agreement for a private placement with NVIDIA Corporation,",
edge,amd__tsmc__manufactures,2,sec_filing,AMD 10-K 2025,https://www.sec.gov/Archives/edgar/data/2488/000000248826000018/amd-20251227.htm,2026-02-03,We utilize Taiwan Semiconductor Manufacturing Company Limited (TSMC) for the production of wafers,
edge,amd__tsmc__manufactures,2,sec_filing,TSMC 20-F 2025,https://www.sec.gov/Archives/edgar/data/1046179/000162828026025362/tsm-20251231.htm,2026-04-16,"Our largest customer in 2023 , 2024 and 2025 accounted for",
edge,amd__nvidia__competes_with,2,sec_filing,AMD 10-K 2025,https://www.sec.gov/Archives/edgar/data/2488/000000248826000018/amd-20251227.htm,2026-02-03,we compete primarily against Intel Corporation (Intel) and Nvidia Corporation,
edge,amd__nvidia__competes_with,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"such as Alibaba Group, Alphabet Inc., Amazon, Inc., or Amazon, Baidu, Inc., Huawei, and",
entity,asml,2,sec_filing,ASML Annual Report 2025,https://www.sec.gov/Archives/edgar/data/937966/000162828026011378/asml-20251231.htm,2026-02-25,ASML is currently the world’s only manufacturer of EUV lithography systems.,
entity,zeiss-smt,2,sec_filing,ASML Annual Report 2025,https://www.sec.gov/Archives/edgar/data/937966/000162828026011378/asml-20251231.htm,2026-02-25,"Carl Zeiss SMT, our sole supplier of lenses, mirrors, illuminators, collectors",
entity,applied-materials,2,sec_filing,Applied Materials 10-K FY2025,https://www.sec.gov/Archives/edgar/data/6951/000162828025056742/amat-20251026.htm,2025-12-12,"During fiscal 2025, two customers accounted for approximately 19% and 15%,",
entity,lam-research,2,sec_filing,Lam Research 10-K FY2026,https://www.sec.gov/Archives/edgar/data/707549/000070754926000037/lrcx-20260628.htm,2026-08-07,"included Micron Technology, Inc., Samsung Electronics Company, Ltd., SK hynix Inc., and Taiwan",
entity,tokyo-electron,2,sec_filing,TSMC 20-F 2025,https://www.sec.gov/Archives/edgar/data/1046179/000162828026025362/tsm-20251231.htm,2026-04-16,Some of the equipment is available from a limited number of,
entity,kla,2,sec_filing,KLA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/319201/000031920126000027/klac-20260630.htm,2026-08-06,process control and process-enabling solutions for the semiconductor and,
entity,shin-etsu,2,sec_filing,TSMC 20-F 2025,https://www.sec.gov/Archives/edgar/data/1046179/000162828026025362/tsm-20251231.htm,2026-04-16,Some of the equipment is available from a limited number of,
entity,synopsys,2,sec_filing,Synopsys 10-K FY2025,https://www.sec.gov/Archives/edgar/data/883241/000088324125000028/snps-20251031.htm,2025-12-22,We work closely with major foundries to ensure that our,
entity,cadence,2,sec_filing,Cadence 10-K 2025,https://www.sec.gov/Archives/edgar/data/813672/000081367226000016/cdns-20251231.htm,2026-02-19,"a specialized, AI-accelerated platform co-developed with NVIDIA to dramatically speed up complex simulations in",
entity,arm,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,suppliers of Arm-based CPUs and companies that incorporate hardware and software for CPUs,
entity,siemens-eda,2,sec_filing,Synopsys 10-K FY2025,https://www.sec.gov/Archives/edgar/data/883241/000088324125000028/snps-20251031.htm,2025-12-22,We work closely with major foundries to ensure that our,
entity,tsmc,2,sec_filing,TSMC 20-F 2025,https://www.sec.gov/Archives/edgar/data/1046179/000162828026025362/tsm-20251231.htm,2026-04-16,"Our largest customer in 2023 , 2024 and 2025 accounted for",
entity,samsung,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"We purchase memory from SK Hynix Inc., Micron Technology, Inc., and Samsung.",
entity,intel,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"the U.S. government, or USG, announced export restrictions and export licensing requirements targeting",
entity,ase,2,sec_filing,Broadcom 10-K FY2025,https://www.sec.gov/Archives/edgar/data/1730168/000173016825000121/avgo-20251102.htm,2025-12-18,"including TSMC, Advanced Semiconductor Engineering, Inc., Foxconn Technology Group, Amkor Technology, Inc. and",
entity,amkor,2,sec_filing,Broadcom 10-K FY2025,https://www.sec.gov/Archives/edgar/data/1730168/000173016825000121/avgo-20251102.htm,2025-12-18,"including TSMC, Advanced Semiconductor Engineering, Inc., Foxconn Technology Group, Amkor Technology, Inc. and",
entity,sk-hynix,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"We purchase memory from SK Hynix Inc., Micron Technology, Inc., and Samsung.",
entity,micron,2,sec_filing,Lam Research 10-K FY2026,https://www.sec.gov/Archives/edgar/data/707549/000070754926000037/lrcx-20260628.htm,2026-08-07,"included Micron Technology, Inc., Samsung Electronics Company, Ltd., SK hynix Inc., and Taiwan",
entity,kioxia,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"We purchase memory from SK Hynix Inc., Micron Technology, Inc., and Samsung.",
entity,sandisk,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"We purchase memory from SK Hynix Inc., Micron Technology, Inc., and Samsung.",
entity,amd,2,sec_filing,AMD 10-K 2025,https://www.sec.gov/Archives/edgar/data/2488/000000248826000018/amd-20251227.htm,2026-02-03,We utilize Taiwan Semiconductor Manufacturing Company Limited (TSMC) for the production of wafers,
